ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-BD390AB09CD51CDCFA,www.infonet-biovision.org,English,en,"Mealybugs frequently are under effective control by a wide range of natural enemies (parasitic wasps, lacewings, ladybird beetles etc.) and do not cause economic damage. However, if the natural balance is disturbed by application of pesticides or by presence of ants, mealybug populations may increase to damaging levels.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-85E5E91777B7C6670A,www.infonet-biovision.org,English,en,"The disease is caused by fungus Phaeoramularia angolensis . The disease is favoured by wet, cool conditions. On leaves, the fungus produces circular, mostly solitary (single) spots that are up to 10 mm in diameter with light brown or greyish centres. Each spot is usually surrounded by a yellow halo. Occasionally, the thin necrotic tissue in the centres of old spots falls out, creating a shot-hole effect. During rains, leaf spots on young leaves often join together ending in generalised chlorosis . Premature defoliation takes place when leaf petioles are infected. On fruit, the spots are circular to irregular in shape or joining together and surrounded by yellow halos. Most spots measure up to 8 mm in diameter. On young fruits, symptoms often start with nipple-like swellings without yellow halos.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-85F4E8029FF6845B10,www.infonet-biovision.org,English,en,"Spots on mature fruits are normally flat, and often a dark brown to black sunken margin similar to anthracnose around the spots is observed. Fruits of more than 40 mm in diameter are somehow resistant to the disease. The disease has been observed on all citrus species including grapefruit, lemon, lime, mandarin, pummelo and orange. Grapefruit, mandarin, pummelo and orange are very susceptible. Lemon is less susceptible and lime is least susceptible. The disease can reduce yield by 50 to 100%.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-0C9C9E954617CAE247,www.infonet-biovision.org,English,en,"Citrus plants (Revised): Orange fruits infected by Phaeoramularia fruit spot Phaeoramularia angolensis) Ⓒ A.A. Seif, icipe",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-471AF6E962EAD1B4FB,www.infonet-biovision.org,English,en,Citrus plants (Revised): Orange fruits infected by Phaeoramularia fruit spot Phaeoramularia angolensis),Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D06A644B0A5AFF1E2F,www.infonet-biovision.org,English,en,Citrus plants (Revised): The disease can be effectively be controlled by a number of fungicides including copper based products.,Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-3C80A90F9E8A0036FE,www.infonet-biovision.org,English,en,Citrus plants (Revised): Successive use of coppers may cause stippling (dot-like marks) on the fruits.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D8F0443F57ABA73195,www.infonet-biovision.org,English,en,"They cause the most serious soil-borne diseases of citrus. These fungi are worldwide in distribution and cause citrus production losses in irrigated, arid areas as well as in areas with high rainfall. Diseases caused by Phytophthora spp. include damping-off in seedbeds, gummosis and brown rot of fruits. The most widespread and important Phytophthora spp. are P. nicotianae and P. citrophthora . Others of lesser importance in the tropics are P. citricola, P. hibernalis and P. palmivora . The most serious disease caused by Phytophthora spp. is gummosis (also known as foot rot).",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-ACC706C797FAE24483,www.infonet-biovision.org,English,en,"Gummosis: An early symptom of gummosis is gum oozing from small cracks in the infected bark around the bud-union giving the affected trees a bleeding appearance. Citrus gum, which is water soluble, disappears after heavy rains. Severely affected tress have yellow foliage that eventually drops and twigs die-back often with a crop of small-sized fruits still hanging from bare branches. The feeder roots are destroyed when the root cortex is attacked; turn soft and easily separate giving the root system a stringy appearance. In an advanced stage, the trunk becomes girdled (encircled) and the affected trees decline and eventually die.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B0032281F9E1E60C7C,www.infonet-biovision.org,English,en,"Gummosis is favoured by high moisture in the soil. Infection of fruit by Phytophthora spp. produces brown rot. The affected area is light brown, leathery and not sunken compared with the adjacent rind. Under humid conditions, white fungal growth (mycelium) forms on the rind surface. In the orchard, fruits on or near the ground become infected when they are splashed with water or come in contact with soil that is infested by Phytophthora spp.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E0FE8046343F0D0E67,www.infonet-biovision.org,English,en,"Most of the infected fruits drop, but those that are harvested may not show symptoms until after they have been held in storage for a few days. Brown rot epidemics are usually restricted to areas where rainfall coincides with early stages of fruit maturity. It is important to note that most Phytophthora spp. are seed-borne.",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-6B226BF4A2F26921EE,www.infonet-biovision.org,English,en,Citrus plants (Revised): Treat citrus seeds with hot water at 50°C for 10 minutes (just too warm to keep a finger in for any amount of time),Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-DEF06E454DEE97245A,www.infonet-biovision.org,English,en,Soil drenches of copper based fungicide (allowed under organic farming in East Africa) are useful in preventing Phytophthora diseases in the nursery.,Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-EA83E795E54D0ADFF6,www.infonet-biovision.org,English,en,"Citrus plants (Revised): Bud seedlings at a height of 25 cm and above, which will keep the bud union well above ground level.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A098B065FFE4EE38B8,www.infonet-biovision.org,English,en,Citrus plants (Revised): Avoid basin and flood irrigation. Do not over irrigate and ensure water does not contact the bud union.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-70658A7C989C010DB3,www.infonet-biovision.org,English,en,Citrus plants (Revised): Do not replant citrus into planting sites where other citrus has been grown and proven unhealthy.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-03E8617BDAD5C2FD13,www.infonet-biovision.org,English,en,"A particular case is that of the red fire ants or weaver ants which nest on citrus and other fruit trees (guava, soursop, cashewnuts, coconut palms among others). These ants are present in many countries in Africa. They are common in the coastal regions in East Africa.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-C69A3E0DF5ED6B575E,www.infonet-biovision.org,English,en,"They built nests on trees by joining leaves with silk produced by the larvae. These ants are very active moving on the trees and on the ground in search of food. They are highly voracious feeding on a large range of insects visiting the trees, and are important in controlling many insect pests in fruit trees and coconut palms. In spite of these benefits, weaver ants are considered by some as a pest due to their aggressiveness combined with painful bites, which makes fruit picking difficult, and to their association with honeydew-producing insects. They can foster the build-up of these insect pests, but it has been observed that they do kill some of them when the amount of honeydew produced by these insects is bigger than the amount required by the colony of weaver ants.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E8C49842906B308F65,www.infonet-biovision.org,English,en,"The benefits provided by predatory ants feeding or deterring insect pests must be outweighed against the damage they may cost indirectly. As a whole weaver ants are considered beneficial. They have been used actively in China for the control of citrus pests for centuries (Way and Khoo, 1992). Experienced farmers in Asia and Africa have developed their own methods to deal with the inconvenience of weaver ants during harvesting.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-9265DA2468B4F77520,www.infonet-biovision.org,English,en,A common practice among farmers is to throw wood ash on the branches of the tree they want to climb. The ants fall down of the branches and have difficulties to return giving time to the farmer to harvest.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D2D5250D95E1C9F6E4,www.infonet-biovision.org,English,en,"Citrus plants (Revised): Other farmers rub their hands and arms with wood ashes, to prevent the ants from attacking them.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-9F57BAC09F82CB796A,www.infonet-biovision.org,English,en,"Other rub their arms and feet with certain repellent products before climbing the tree, using protective clothing or harvest at times of the day when weaver ants are least active (Van Mele and Cuc, 2007)",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-CD35003D9A259EBB50,www.infonet-biovision.org,English,en,"It causes a slow decline of citrus trees. Affected trees show reduced vigour, small yellow leaves, defoliation, die-back of twigs, and small fruits. The citrus nematodes are ectoparasitic and sedentary. Only females are parasitic on roots. They are found on the surface of fibrous roots under debris-covered egg masses embedded in a gelatinous matrix. The life cycle, from egg to egg, is completed within 6-8 weeks at temperatures of 24-26°C. Optimal reproduction occurs at 28-31°C. Soil salinity increases the population density of citrus nematode. In affected orchards, populations of the nematode are concentrated in upper soil layers. Movement of plant material and soil is responsible for the spread of the nematode. Also agricultural implements and water (irrigation or rain) spread the nematode in a citrus orchard.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E6355F47AC68D82CB2,www.infonet-biovision.org,English,en,Citrus plants (Revised): There are two main groups: hard (armoured) and soft (naked). The armoured scales are the most serious pests.,Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B10A1B3087CD24D164,www.infonet-biovision.org,English,en,"Female scales have neither wings nor legs. Females lay eggs under their scale. Some species give birth to young scales directly. Once hatched, the tiny scales, known as crawlers, emerge from under the protective scale. They move in search of a feeding site and do not move afterwards. They suck sap on all plant parts above the ground. Their feeding may cause yellowing of leaves followed by leaf drop, poor growth, dieback of branches, fruit drop, and blemishes on fruits. Leaves may dry when heavily infested, and young trees may die.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-BFA07D14583BECD84C,www.infonet-biovision.org,English,en,"Soft scales excrete honeydew, causing growth of sooty mould. In heavy infestations fruits and leaves are heavily coated with sooty mould turning black. Heavy coating with sooty mould reduces photosynthesis . Fruits contaminated with sooty mould loose market value. Ants are usually associated with soft scales. They feed on the honeydew excreted by soft scales, preventing a build-up in sooty moulds, but also protecting the scales from natural enemies .",Market or support update,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B861893C59D44AA679,www.infonet-biovision.org,English,en,"Citrus plants (Revised): Larvae of ladybird beetles (Cheilocorus sp ) feeding on red scales on an orange fruit Ⓒ A. M. Varela, icipe",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-CA6E3B98777FD8C35F,www.infonet-biovision.org,English,en,Citrus plants (Revised): Larvae of ladybird beetles (Cheilocorus sp ) feeding on red scales on an orange fruit,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-6FC7BE253893642E37,www.infonet-biovision.org,English,en,"Scales are attacked by a large range of parasitic wasps and predators. These natural enemies usually control scales. Outbreaks are generally related to the use of broad-spectrum pesticides that kill natural enemies, and or to the presence of large number of ants.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-7A89F6A0D3D7C13BC1,www.infonet-biovision.org,English,en,Citrus plants (Revised): Oil sprays should be carried out after picking and not during flowering or during periods of excessive heat or drought.,Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D63113640D12DE5B49,www.infonet-biovision.org,English,en,"Fully grown caterpillars are about 5 cm long. Caterpillars feed specially on the new growth of citrus trees. They can cause extensive damage to young trees, especially in citrus nurseries where their feeding can cause complete defoliation of the plant.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-5D83E2BC49744086C1,www.infonet-biovision.org,English,en,"Neem products have been shown to provide satisfactory control of this pest (Schmutterer, 1995). In particular weekly applications of neem water extracts effectively controlled this pest on sweet orange seedlings in Gambia (Rednap, 1981). For more information on Neem click here",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D16A7D58C2F85DD232,www.infonet-biovision.org,English,en,"Citrus thrips are tiny insects (0.7 to 1 mm in length), and orange yellow in colour. Young stages are wingless, but adults have 2 pairs of narrow wings. Damage is caused by larvae and adults feeding on young twigs, leaves and fruits. Thrips feeding produces brown blemishes on the rind. Typical damage is the presence of rings of brown russet marks around the stem of the fruit. The damage is cosmetic and does not affect eating quality. However, external fruit blemishes can be so severe that the fruits are unmarketable. New shoots can be severely damaged. If thrips are abundant on young twigs, their feeding causes deformation of the twigs, which become thickened and distorted. In severe infestations, the leaves are deformed; young leaves are underdeveloped and drop when touched.",Market or support update,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-EAA847EB9D7128EB4A,www.infonet-biovision.org,English,en,"The citrus woolly whitefly was reported for the first time in East and Central Africa in the early to mid 90s. Serious attacks on citrus were observed in Kenya, Malawi, Tanzania and Uganda. The adults of this whitefly resemble small white moths, covered with mealy white wax. Eggs are laid on the lower surface of young leaves. The young stages resemble soft scale insects and have a woolly appearance. They produce large quantity of honeydew that leads to the growth of sooty mould on the infested trees. This may cause defoliation, loss of fruits and dwarfing of trees. Small, mottled fruits are produced.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-84828DB060B7365F37,www.infonet-biovision.org,English,en,"The citrus woolly whitefly is kept under control by its natural enemies in its area of origin. In the mid to late 90s, one of the most efficient parasitic wasp ( Cales noacki ), which has controlled this pest in many countries, was introduced and released in Kenya, Malawi, Tanzania and Uganda. Data collected in Kenya and Uganda showed that this parasitic wasp is effectively controlling the citrus woolly whitefly.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D279C4A94CD50AF363,www.infonet-biovision.org,English,en,"Use of pesticides should be avoided since it may kill this parasitic wasp. Moreover, chemical control is not economically feasible. Pesticides are often inefficient since the immature stages are covered by wax. When effective, pest resurgence commonly occurs within a few weeks of application.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-0AA0D88F194F11F974,www.infonet-biovision.org,English,en,"Citrus is a genus of flowering plants that belongs to the family Rutaceae (citrus family). The genus comprises approximately 16 species, with several hybrids and cultivars developed over time to meet varying consumer preferences. Some of the economically significant species within the genus include well-known fruits including orange (Citrus x sinensis), lemon (Citrus x limon), grapefruit (Citrus x paradisi), lime (Citrus x aurantifolia) and Mandarins (C. reticulata).",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-42CDE4FE7FF1B05533,www.infonet-biovision.org,English,en,"Citrus spp. are natives of the subtropical and tropical regions of Asia and the Malay Archipelago. They have been cultivated since ancient times, and spread to other regions of the world, including the Mediterranean, South America and southern states of USA such as California and Florida, where suitable soil and climatical conditions exist. The citrus growing belt follows the equator, extending either side of it about 35 North and 350 South latitude. It embraces tropical, subtropical and the intermediate zones.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/citrus-plants-revised,Citrus plants (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:49:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
